id,uuid,url,photo_url,date,title,alt_title,creator,subject,back_id,back_text,back_text_source,address,source,location
713087f,1e284e40-c543-012f-9bc2-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-06e0-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=713087f&t=w,"1929, 1932",Manhattan: 42nd Street - 8th Avenue,[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Publishers and publishing', 'Publishing industry', 'Restaurants']}",713087b,"(1)
42nd Street, south side, west from and including Eighth Avenue.
July 25, 1929.

P. L. Sperr.

(2)
The same, three years later, showing the new McGraw-Hill
Building at No. 330 West 42nd Street.
July 10, 1932.

P. L. Sperr.
",gpt,"42nd Street & 8th Avenue, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.757228, -73.989793]"
709796f,b36a7a90-c53d-012f-d857-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-ed28-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=709796f&t=w,1930,Manhattan: 7th Avenue - 40th Street,[],,"{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Hotels']}",709796b,"(1)
Seventh Avenue, looking Northwards from the Times Square Trust Company Building at the North East corner of 40th Street.

May 10th, 1930

(2)
The same.

May 10th, 1930

(3)
The same, from a closer view at W. 41st Street.

July 1935.

Photographs by,
P.L. Sperr,
",gpt,"7th Avenue & 40th Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.75475, -73.987892]"
723965f,2d281510-c554-012f-03a9-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-5bd2-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=723965f&t=w,1934,Manhattan: Wall Street - South Street,[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Banks']}",723965b,"Wall Street, west from, but not including South Street. Note the Bank of Manhattan Building, (40 Wall Street) towering over all.

October 14, 1934.

P. L. Sperr.
",gpt,"Wall Street & South Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.704237, -74.006315]"
725720f,ba5ae1a0-c556-012f-d8d3-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-6984-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=725720f&t=w,,Queens: 93rd Avenue - 173rd Street,[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['New York (N.Y.)', 'Queens (New York, N.Y.)'], 'topic': []}",725720b,"93rd Avenue, at the N.W. corner of 173rd Street, showing the J. McDonald farmhouse of 1873. 93rd Avenue (left) was then named Willow Street.

P. L. Sperr
April 1, 1932
",gpt,"93rd Avenue & 173rd Street, Queens, NY","Photographic views of New York City, 1870's-1970's / Queens","[40.706171, -73.786055]"
711207f,f869e930-c53f-012f-ea11-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-f82f-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=711207f&t=w,1937,Manhattan: 14th Street (East) - Avenue B,[],,"{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Catholic churches']}",711207b,"East 14th Street, west from Avenue B, showing pavement repairs under way through the co-operation of the City and the W.P.A.. View 2 is slightly west, being nearer to Avenue A. Note the Immaculate Conception Roman Catholic Church and school at the right.  The tower in the background is atop the Consolidated Edison Company Building.

May 17, 1937
No's.  1-2

W.P.A. Photo
Five Boroughs Project
",site,"14th Street (East) & Avenue B, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.729409, -73.978028]"
727739f,af27eed0-c559-012f-76d7-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-7943-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=727739f&t=w,"1924, 1928",Queens: Queens Boulevard - 55th Avenue,[],,"{'name': [], 'temporal': [], 'geographic': ['New York', 'New York (N.Y.)', 'New York (State)', 'Newtown (Queens County, N.Y.)', 'Queens (New York, N.Y.)'], 'topic': ['Cemeteries', 'Presbyterian churches']}",727739b,"Queens Boulevard, north side, west of Fifty-fifth Ave. to Broadway, showing in two views an old Presbyterian Church and Cemetery, partially destroyed by fire in 1928. It was demolished in May 1929.

February 11, 1924.
View 2: October 18, 1928.

Eugene L. Armbruster Collection.
",gpt,"Queens Boulevard & 55th Avenue, Queens, NY","Photographic views of New York City, 1870's-1970's / Queens","[40.735583, -73.876061]"
716283f,feb180b0-c547-012f-8103-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-1fd6-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=716283f&t=w,1910,Manhattan: Amsterdam Avenue - Cathedral Parkway,['Photographs of the Cathedral of St. John the Divine [during construction.] Stones of the nave.'],,"{'name': ['Cathedral of St. John the Divine (New York, N.Y.)'], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Building construction']}",716283b,,,"Amsterdam Avenue & Cathedral Parkway, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.802988, -73.963863]"
733656f,f8e823c0-c562-012f-87a6-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-a765-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=733656f&t=w,1932,"Benedicts Creek - Staten Island [Richmond - View of salt meadows from Arthur Kill Road, above Rossville.]",[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['New York (N.Y.)'], 'topic': []}",733656b,,,,"Photographic views of New York City, 1870's-1970's / Topics",null
3984219,fc6ade50-c5d6-012f-3758-58d385a7bc34,https://digitalcollections.nypl.org/items/b4afdefd-48d7-146a-e040-e00a180610a2,https://images.nypl.org/?id=3984219&t=w,,"Woodframe building, Gennaro restaurant on ground floor: 2843 [street unknown]",[],New York (N.Y.). Tenement House Dept.,"{'name': [], 'temporal': ['1930-1939'], 'geographic': ['New York', 'New York (State)'], 'topic': ['Tenement houses']}",,,,,Photographs taken by inspectors of the New York City Tenement House Department / Vol. 1,null
706186f,ee2b4ee0-c537-012f-8b67-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-b043-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=706186f&t=w,1941,Brooklyn: Pacific Street - Buffalo Avenue,[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Brooklyn (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Churches']}",706186b,"Pacific St. west across Buffalo Ave., Bklyn.
Aug. 2, 1941
P.L. Sperr, photographer
",gpt,"Pacific Street & Buffalo Avenue, Brooklyn, NY","Photographic views of New York City, 1870's-1970's / Brooklyn","[40.676291, -73.92486]"
720496f,a5f3cef0-c54e-012f-7d86-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-40b7-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=720496f&t=w,,Manhattan: Hudson Street - Desbrosses Street,[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': []}",720496b,"(1)
Hudson Street,north from, but not including, Desbrosses Street, south of Canal. The buildings at and adjoining the N. E. corner
of Broome Street have been demolished.

P. L. Sperr.

(2)
Hudson Street,north from Desbrosses Street, south of Canal.
March 20, 1932.

P. L. Sperr.
",gpt,"Hudson Street & Desbrosses Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.723278, -74.008015]"
704149f,c21d5f90-c534-012f-4366-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-cd74-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=704149f&t=w,1930,Brooklyn: Essex Street - Atlantic Avenue,[],,"{'name': [], 'temporal': [], 'geographic': ['Brooklyn (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Catholic churches']}",704149b,"(1)
259 Essex Street, east side, between Atlantic and Liberty Aves. The view shows the Church of St. Rita and Rectory. ""a Roman Catholic
institution.""
July 27, 1930.
P. L. Sperr.
(2)
The same, from a different angle.
July 27, 1930.
P. L. Sperr.
(3)
The same, showing the belfry.
July 27, 1939.
P. L. Sperr.
",site,"Essex Street & Atlantic Avenue, Brooklyn, NY","Photographic views of New York City, 1870's-1970's / Brooklyn","[40.678657, -73.882432]"
701976f,718d4250-c531-012f-2d75-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-bc82-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=701976f&t=w,1931,Bronx: Van Cortlandt Park.,[],"Beals, A. Tennyson","{'name': [], 'temporal': [], 'geographic': ['Bronx (New York, N.Y.)', 'New York (N.Y.)', 'Van Cortlandt Park (New York, N.Y.)'], 'topic': ['Hotels']}",701976b,"April 6, 1931
Wall at Van Cortland
Opposite Skate House
Photo by Mr. A. Tennyson Beals
Emergency Work Bureau
1931
",gpt,"Van Cortlandt Park., Bronx, NY","Photographic views of New York City, 1870's-1970's / Bronx","[40.894709, -73.890918]"
708712f,ea057470-c53b-012f-bc49-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-e4b0-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=708712f&t=w,,Manhattan: 5th Avenue - 40th Street,[],,"{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': []}",708712b,"Fifth Avenue, west side, from 40th to 42nd Streets, showing repair details of the esplanade in front of the N. Y. P. L. Three of these views are southward and have the Avenue on the left. The fourth is northward and shows 5th Avenue above 42nd Street on its right.

Views 1,2,3 April 7, 1937
View 4: July 16, 1937

W. P. A. photo
Five Boroughs Project
",gpt,"5th Avenue & 40th Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.7522, -73.981834]"
704240f,e6223350-c534-012f-4212-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-ce2a-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=704240f&t=w,"1914, 1922",Brooklyn: Flatbush Avenue - Chester Court,[],,"{'name': [], 'temporal': [], 'geographic': ['Brooklyn (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Farmhouses']}",704240b,"(1)
612 Flatbush Ave., west side, north of Chester Court, showing the Gerritsen farmhouse, erected by J. Birdsall, in 1800 on the site of the Isaac Lefferts house, which was destroyed by the British in 1776.

1922.

Eugene L. Armbruster Collection.

(2)
The same, showing the other side of the house.

1922.

Eugene L. Armbruster Collection.

(3)
The same, showing a closer view.

1922.

Eugene L. Armbruster Collection.

(4)
The same, another angle.

1914.

Eugene L. Armbruster Collection.
",gpt,"Flatbush Avenue & Chester Court, Brooklyn, NY","Photographic views of New York City, 1870's-1970's / Brooklyn","[40.658419, -73.96046]"
721747f,94cc04c0-c550-012f-2c44-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-4a7d-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=721747f&t=w,1933,Manhattan: Mott Street - Pell Street,[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Chinatown (New York, N.Y.)', 'Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Restaurants']}",721747b,"14-20 Mott Street, east side, between Chatham Square, and Pell Street, as seen from Park Street.
June 9, 1933.

P. L. Sperr.

Neg # 2 (4 x 5 neg)
Neg # 703 (8 x 10 neg)
",gpt,"Mott Street & Pell Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",null
3984578,4f36b170-c5d7-012f-5a39-58d385a7bc34,https://digitalcollections.nypl.org/items/b4afdefd-4a3e-146a-e040-e00a180610a2,https://images.nypl.org/?id=3984578&t=w,,Stairwell interior,[],New York (N.Y.). Tenement House Dept.,"{'name': [], 'temporal': ['1930-1939'], 'geographic': ['New York', 'New York (State)'], 'topic': ['Tenement houses']}",,,,,Photographs taken by inspectors of the New York City Tenement House Department / Vol. 3,null
710303f,80cc6140-c53e-012f-a3da-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-f11e-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=710303f&t=w,1936,Manhattan: 9th Avenue - 13th Street (West),[],,"{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Elevated railroads']}",710303b,"Ninth Ave., south from West 13th Street, showing W.P.A. employees removing street car tracks. Overhead is the Ninth Ave. Elevated Line.

May 8, 1936.

W.P.A. Photo.
Federal Art Project.
",gpt,"9th Avenue & 13th Street (West), Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.740264, -74.005866]"
732622f,70461d40-c561-012f-c27e-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-9f52-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=732622f&t=w,1930,Public Schools - Brooklyn - P.S. 6.,[],,"{'name': [], 'temporal': [], 'geographic': ['New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Educational facilities', 'Public schools']}",732622b,,,"P.S. 6., Brooklyn, N.Y.","Photographic views of New York City, 1870's-1970's / Topics",null
711802f,ec68b020-c540-012f-9bb1-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-fcd9-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=711802f&t=w,,Manhattan: 25th Street (West) - 7th Avenue,[],,"{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': []}",711802b,"(1)
247-207 West 25th Street, north side, west of Seventh Avenue. Bethel Chapel, in the centre, will soon be demolished, as will the house at the left 247 West 25th Street. The 12 story building at the right, is the Graphic Arts Building.
About 1914.
Bethel A.M.E. Church

(2)
A closer view of Bethel Chapel, 233-245 West 25th Street.
1915.
",site,"25th Street (West) & 7th Avenue, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.74539, -73.994709]"
727870f,e18a0dc0-c559-012f-536f-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-7a4a-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=727870f&t=w,1931,Queens: Ravenswood.,[],"Beals, A. Tennyson","{'name': [], 'temporal': [], 'geographic': ['New York (N.Y.)', 'Queens (New York, N.Y.)', 'Ravenswood (New York, N.Y.)'], 'topic': ['Smokestacks']}",727870b,"Ravenswood
Photo by Mr. A. Tennyson Beals
Emergency Work Bureau
1931
",gpt,"Ravenswood., Queens, NY","Photographic views of New York City, 1870's-1970's / Queens",null
719718f,6bd198b0-c54d-012f-663c-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-3aa3-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=719718f&t=w,1939,Manhattan: Exterior Street - 22nd Street (East),[],"Sperr, Percy Loomis","{'name': ['Empire State Building (New York, N.Y.)'], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Bookbinding', 'Piers & wharves']}",719718b,"Exterior (Marginal) Street, east side, north from the foot of East 22nd Street, showing the newly constructed seaplane landing platform. This occupies the site of the old Greenpoint Ferry slips. The small basin between 23rd and 24th Streets is to be partially filled for the new East River Drive. The recreational pier at the foot of 24th Street has been removed; that at 25th Street is shortly to follow. The Drive then will continue, to sweep pass the institutional Bellevue Hospital buildings on filled land. Not above the roofs of same, the dim outlines of the skyscrapers that make-up the Grand Central-42nd Street outline. To the left is the J. J. Little & Ives bookbinding plant on East 24th Street. Above same is the Empire State Building.

July 18, 1939

P. L. Sperr
",gpt,"Exterior Street & 22nd Street (East), Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",null
719153f,88a08150-c54c-012f-d52b-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-3639-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=719153f&t=w,,Manhattan: Columbus Circle - [Durland's Riding Academy.],[],,"{'name': [], 'temporal': [], 'geographic': ['Columbus Circle (New York, N.Y.)', 'Manhattan (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Educational facilities', 'Riding schools']}",719153b,"William Durland, Jr. from Jamaica
Riding Academy
59th St & 8th Ave

Columbus Circle: Durland's Riding Academy
",gpt,"Columbus Circle & [Durland's Riding Academy.], Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",null
728804f,57718bb0-c55b-012f-f2e2-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-8196-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=728804f&t=w,1929,Richmond: Douglas Street - Newark Avenue,[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['New York (N.Y.)', 'Staten Island (New York, N.Y.)'], 'topic': ['Railroad crossings', 'Railroad signals', 'Signal stations']}",728804b,"Douglas Street (auto thereon), south side, east from Newark Avenue to John Street, across the Staten Island Railroad crossing. On the right is the railroad signal tower. The frame dwellings, the rears of which are shown, face on the west side of John Street.

May 22, 1929

P. L. Sperr
",gpt,"Douglas Street & Newark Avenue, Staten Island, NY","Photographic views of New York City, 1870's-1970's / Staten Island",null
712943f,e04a6900-c542-012f-7ef2-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-05c2-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=712943f&t=w,1914,Manhattan: 42nd Street - Vanderbilt Avenue,[],"Underhill, Irving,d. 1960","{'name': ['Grand Central Terminal (New York, N.Y.)'], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Automobiles', 'Elevated railroads', 'Hotels', 'Railroad stations', 'Railroads', 'Trains', 'Walkways']}",712943b,"E. 42nd Street, at the N.E. corner of Vanderbilt Avenue, showing the 3rd Grand Central Station on this site.  The photographer is viewing northward in the line of Park Avenue, which at this point is identified as Pershing Square.  Note at the left the Belmont Hotel and at the right the cleared corner upon which will rise the Pershing Square Building.  The ""N1"" spur on 42nd Street has not been removed
as yet.

1914

Gift of Urbrock Collection
Irving Underhill
",site,"42nd Street & Vanderbilt Avenue, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.752416, -73.97837]"
703400f,95c47e80-c533-012f-369b-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-c79e-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=703400f&t=w,"1934, 1936",Brooklyn: Bushwick Avenue - Scholes Street,[],,"{'name': [], 'temporal': [], 'geographic': ['Brooklyn (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Apartment houses', 'Educational facilities', 'Public schools', 'demolition']}",703400b,"(1) Bushwick Ave., west side, north from 184 Bushwick Ave. Scholes Street is in the foreground. Also seen is Public School No. 117.

October 25, 1934.

P. L. Sperr.

(2) The same, showing buildings making way for new Federal Housing project.
July 30, 1935.

P. L. Sperr.

(3) The same, showing the foreground, of views one and two, demolished.
August 10, 1936.

P. L. Sperr.

ASSUMING STREET TO BE NORTH AND SOUTH
",gpt,"Bushwick Avenue & Scholes Street, Brooklyn, NY","Photographic views of New York City, 1870's-1970's / Brooklyn","[40.709102, -73.940076]"
703891f,5b53a400-c534-012f-f84e-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-cb70-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=703891f&t=w,1925,Brooklyn: Cropsey Avenue - Bay 13th Street,[],,"{'name': [], 'temporal': [], 'geographic': ['Brooklyn (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Clubs', 'Vacant lots']}",703891b,"(1)
Cropsey Ave., south side, opposite Bay 13th Street, showing buildings belonging to the Marine and Field Club. (In 1904, this club owned 10 acres fronting on Gravesend Bay).

March 1925.

Eugene L. Armbruster Collection.

(2)
The same, showing a closer view of one of the buildings.

March 1925.

Eugène L. Armbruster Collection.
",gpt,"Cropsey Avenue & Bay 13th Street, Brooklyn, NY","Photographic views of New York City, 1870's-1970's / Brooklyn","[40.60476, -74.0115]"
704253f,eb517690-c534-012f-e2aa-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-ce44-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=704253f&t=w,,Brooklyn: Flatbush Avenue - Westbury Court,[],,"{'name': [], 'temporal': [], 'geographic': ['Brooklyn (New York, N.Y.)', 'New York (N.Y.)'], 'topic': []}",704253b,"(1)
676 Flatbush Ave., at the N.W. corner of Westbury Court, showing the home of Judge Garret L. Martense, later (1878) occupied by his daughter, Mrs. J. M. Ferris and then taken down in 1923.

About 1922.

Eugene L. Armbruster Collection.

(2)
The same; from another angle.
1922.

Eugene L. Armbruster Collection.
",gpt,"Flatbush Avenue & Westbury Court, Brooklyn, NY","Photographic views of New York City, 1870's-1970's / Brooklyn","[40.656763, -73.96013]"
706989f,22d5cae0-c539-012f-46c2-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-b689-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=706989f&t=w,1924,Brooklyn: Surf Ave. - 15th St. W.,[],,"{'name': [], 'temporal': [], 'geographic': ['Brooklyn (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Building construction', 'Business districts', 'Restaurants']}",706989b,"(1) Surf Ave., north side, east of West 15th Street, showing the Villa Penza at the N.E. corner. January 1924. Eugene L. Armbruster Collection.

(2) The same, showing under construction, Loew's Coney Island Theatre, at the N.W. corner of Stillwell Ave. December 31, 1924. Eugene L. Armbruster Collection.
",gpt,"Surf Ave. & 15th St. W., Brooklyn, NY","Photographic views of New York City, 1870's-1970's / Brooklyn","[40.575509, -73.982211]"
104972,0ec27e00-c5ef-012f-b36e-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47d9-caa1-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=104972&t=w,,"St. John's Villa Academy, Arrochar, S.I., N.Y. [iron entrance gate, snow-covered landscape and buildings]",[],,"{'name': [], 'temporal': [], 'geographic': ['Staten Island (New York, N.Y.)'], 'topic': []}",,,,"St. John's Villa Academy, Arrochar, Staten Island, N.Y.",Staten Island post cards / Schools (Private),null
3985168,f95955d0-c5d7-012f-6ca5-58d385a7bc34,https://digitalcollections.nypl.org/items/b4afdefd-4c8c-146a-e040-e00a180610a2,https://images.nypl.org/?id=3985168&t=w,,Apartment house with courtyard,[],New York (N.Y.). Tenement House Dept.,"{'name': [], 'temporal': ['1930-1939'], 'geographic': ['New York', 'New York (State)'], 'topic': ['Tenement houses']}",,,,,Photographs taken by inspectors of the New York City Tenement House Department / Vol. 7,null
730451f,02455d60-c55e-012f-fcdd-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-8e75-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=730451f&t=w,1933,General view - [Manhattan - Wall Street (Southwest).],"['[40 Wall Street.]', 'Equitable Trust Company.']","Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['New York (N.Y.)', 'Upper Bay (N.Y. and N.J.)'], 'topic': []}",730451b,"(1) A general view, southwest from 40 Wall Street, west of William Street, showing New York Bay, the Statue of Liberty (Bedloe's Island) and a small portion of Battery Park (extreme southern part of the city in the background with the tower of the Equitable Trust Co., (37-43 Wall Street (between William and Broad Streets), in the foreground.

March 24, 1933.

P. L. Sperr.

(2) The same, another view.

March 24, 1933.

P. L. Sperr.

(3) The same, another view.

March 24, 1933.

P. L. Sperr.
",gpt,"Wall Street (Southwest)., Manhattan, NY","Photographic views of New York City, 1870's-1970's / Topics",null
710517f,dbcffe10-c53e-012f-b89f-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-f2ca-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=710517f&t=w,1931,Manhattan: 10th Avenue - 29th Street,[],"Sperr, Percy Loomis","{'name': ['Empire State Building (New York, N.Y.)'], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Excavation', 'Hoisting machinery']}",710517b,"Tenth Avenue at N. E. corner of 29th Street, showing at left, excavation for Parcel Post Office.
Empire State Building in centre background.
June 2, 1931.
P.L. Sperr, Photographer.
",gpt,"10th Avenue & 29th Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.751441, -74.001445]"
705465f,d68fb990-c536-012f-b5e1-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-d7bc-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=705465f&t=w,,Brooklyn: Linden Boulevard - Rogers Avenue,[],,"{'name': [], 'temporal': [], 'geographic': ['Brooklyn (New York, N.Y.)', 'New York (N.Y.)'], 'topic': []}",705465b,"(1)
143-151 Linden Blvd., north side, west from Rogers Ave. In the foreground, is Linden Blvd.
March 29, 1932.
P. L. Sperr.

(2)
The same, showing 151 Linden Blvd., at the N.W. corner of Rogers Ave.
March 29, 1932.
P. L. Sperr.
",gpt,"Linden Boulevard & Rogers Avenue, Brooklyn, NY","Photographic views of New York City, 1870's-1970's / Brooklyn","[40.652481, -73.952684]"
716457f,429bb820-c548-012f-7332-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-2133-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=716457f&t=w,,Manhattan: Barclay Street - Church Street,[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': []}",716457b,"(1)
An aerial view of Barclay Street, north side, from and including Church Street to and including West Broadway. The south side of the street has been completely demolished. The view also shows West Broadway, east side, three blocks north to Warren Street.

April 3, 1934.

P.L. Sperr.

(2)
An aerial view of 73-43 Barclay Street, north side, from but not including, West Broadway to but not including Church Street, also showing Church Street, east side, from but not including Barclay Street north to Park Row.

P.L. Sperr.

(3)
An aerial view of 57-33 Barclay Street, north side, from east of West Broadway to east of Church Street, also showing the east side of Church Street from Barclay Street north to Park Place.

April 3, 1934.

P.L. Sperr
",site,"Barclay Street & Church Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.712741, -74.009663]"
705500f,e4abd2e0-c536-012f-b66b-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-d802-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=705500f&t=w,"1938, 1939",Brooklyn: Lorraine Street - Columbia Street,[],,"{'name': [], 'temporal': [], 'geographic': ['Brooklyn (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Building construction', 'Housing']}",705500b,"Lorraine Street, east from Columbia Street. The buildings on the north side of the street were later razed to make way for the low rent Red Hook Housing Project sponsored by the New York City Housing Authority. Views 2 and 3 show the new housing center under construction.

View 1: June 9, 1938
View 2: April 9, 1939
View 3: October 21, 1939

P. L. Sperr
",gpt,"Lorraine Street & Columbia Street, Brooklyn, NY","Photographic views of New York City, 1870's-1970's / Brooklyn","[40.67462, -74.007699]"
711004f,a43a20c0-c53f-012f-09e8-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-f698-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=711004f&t=w,1936,Manhattan: 9th Street (East) - Broadway,[],,"{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Upholstery trade']}",711004b,"49 East 9th Street, north side, between Broadway and University Place, showing the O. Henry House, in which the renowned American author of short stories lived.

1936.

W.P.A. Photo.
Federal Writers Project.
",gpt,"9th Street (East) & Broadway, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.731173, -73.991927]"
